,location,total_sqft,bath,price,BHK,price_per_sqft
7693,Suddaguntepalya,1425.0,3.0,55.0,3,3859.6491228070176
7694,Suddaguntepalya,1400.0,2.0,56.0,3,4000.0
7695,Sultan Palaya,1700.0,3.0,120.0,3,7058.823529411765
7696,Sultan Palaya,1100.0,2.0,45.0,2,4090.909090909091
7697,Sultan Palaya,900.0,2.0,45.0,2,5000.0
7698,Sultan Palaya,870.0,2.0,65.0,2,7471.264367816092
7699,Sultan Palaya,1765.0,3.0,80.0,3,4532.57790368272
7700,Sultan Palaya,1713.0,3.0,125.0,3,7297.139521307648
7701,Sultan Palaya,1009.0,2.0,65.0,2,6442.021803766105
7702,Sultan Palaya,5000.0,5.0,325.0,4,6500.0
7703,Sultan Palaya,1070.0,2.0,49.0,2,4579.439252336449
7704,Sunkadakatte,2000.0,5.0,80.0,4,4000.0
7705,Sunkadakatte,1200.0,3.0,68.0,3,5666.666666666667
7706,Sunkadakatte,600.0,1.0,24.0,1,4000.0
7707,Surabhi Layout,1753.0,3.0,120.0,3,6845.407872219053
7708,Surabhi Layout,1750.0,3.0,120.0,3,6857.142857142857
7709,Suraksha Nagar,1569.0,3.0,70.0,3,4461.440407903123
7710,Suraksha Nagar,1559.0,3.0,62.0,3,3976.9082745349583
7711,Suraksha Nagar,1563.0,3.0,63.0,3,4030.7101727447216
7712,Syndicate Bank Colony,1500.0,4.0,240.0,4,16000.0
7713,T Dasarahalli,1200.0,3.0,130.0,3,10833.333333333334
7714,T.C PALYA,1230.0,2.0,75.0,2,6097.5609756097565
7715,TC Palaya,1475.0,3.0,98.0,3,6644.067796610169
7716,TC Palaya,1200.0,2.0,60.0,2,5000.0
7721,TC Palaya,1240.0,2.0,60.0,2,4838.709677419355
7722,TC Palaya,1500.0,2.0,100.0,3,6666.666666666667
7723,TC Palaya,1200.0,2.0,65.0,2,5416.666666666667
7724,TC Palaya,1200.0,2.0,70.0,2,5833.333333333333
7725,TC Palaya,900.0,2.0,55.0,2,6111.111111111111
7728,TC Palaya,4800.0,3.0,302.0,4,6291.666666666667
7729,TC Palaya,1000.0,2.0,64.0,2,6400.0
7731,TC Palaya,900.0,2.0,55.0,2,6111.111111111111
7732,TC Palaya,1200.0,2.0,66.0,2,5500.0
7735,TC Palaya,900.0,2.0,55.0,2,6111.111111111111
7737,TC Palaya,900.0,2.0,55.0,2,6111.111111111111
7740,TC Palaya,1200.0,2.0,65.0,2,5416.666666666667
7741,TC Palaya,1500.0,2.0,75.0,2,5000.0
7743,TC Palaya,1000.0,2.0,70.0,2,7000.0
7744,TC Palaya,1100.0,2.0,65.0,2,5909.090909090909
7748,TC Palaya,1800.0,2.0,80.0,2,4444.444444444444
7750,TC Palaya,1200.0,2.0,70.0,2,5833.333333333333
7751,TC Palaya,1350.0,1.0,55.0,1,4074.074074074074
7752,TC Palaya,900.0,2.0,55.0,2,6111.111111111111
7753,TC Palaya,900.0,2.0,55.0,2,6111.111111111111
7754,TC Palaya,1082.0,2.0,64.0,2,5914.972273567468
7758,TC Palaya,1152.0,2.0,55.0,2,4774.305555555556
7762,Tala Cauvery Layout,1580.0,3.0,100.0,3,6329.113924050633
7763,Tala Cauvery Layout,1030.0,2.0,61.0,2,5922.330097087379
7764,Tala Cauvery Layout,1340.0,2.0,77.0,2,5746.268656716418
7765,Talaghattapura,1868.0,3.0,131.0,3,7012.847965738758
7766,Talaghattapura,2038.5,3.0,120.0,3,5886.681383370125
7767,Talaghattapura,2106.0,3.0,126.0,3,5982.9059829059825
7768,Talaghattapura,1868.0,3.0,121.0,3,6477.516059957174
7769,Talaghattapura,2106.0,3.0,126.0,3,5982.9059829059825
7770,Talaghattapura,1868.0,3.0,135.0,3,7226.980728051391
7771,Talaghattapura,1856.0,3.0,135.0,3,7273.706896551724
7772,Talaghattapura,1868.0,3.0,120.0,3,6423.982869379015
7773,Talaghattapura,1804.0,3.0,115.0,3,6374.7228381374725
7774,Talaghattapura,1856.0,3.0,135.0,3,7273.706896551724
7775,Talaghattapura,2254.0,3.0,153.0,3,6787.93256433008
7776,Talaghattapura,2106.0,3.0,148.0,3,7027.540360873694
7777,Talaghattapura,1856.0,3.0,135.0,3,7273.706896551724
7778,Talaghattapura,2273.0,3.0,159.0,3,6995.160580730312
7779,Talaghattapura,2099.0,3.0,147.0,3,7003.334921391139
7780,Talaghattapura,1100.0,2.0,50.0,2,4545.454545454545
7781,Talaghattapura,1100.0,2.0,49.49,2,4499.090909090909
7782,Talaghattapura,1575.0,3.0,80.0,3,5079.3650793650795
7783,Talaghattapura,2273.0,3.0,145.0,3,6379.234491860977
7784,Talaghattapura,1175.0,2.0,62.0,2,5276.595744680851
7785,Talaghattapura,1804.0,3.0,127.0,3,7039.911308203991
7786,Talaghattapura,1062.0,2.0,42.48,2,4000.0
7787,Talaghattapura,2038.5,3.0,122.0,3,5984.792739759627
7788,Talaghattapura,1800.0,3.0,84.0,3,4666.666666666667
7789,Talaghattapura,2265.0,3.0,159.0,3,7019.867549668874
7790,Talaghattapura,2099.0,3.0,134.0,3,6383.992377322535
7791,Tasker Town,950.0,2.0,60.0,2,6315.789473684211
7792,Tasker Town,930.0,1.0,55.0,2,5913.978494623656
7793,Tata Nagar,1500.0,3.0,70.0,3,4666.666666666667
7794,Tata Nagar,1504.0,3.0,67.0,3,4454.787234042553
7795,Tavarekere,1250.0,3.0,40.0,3,3200.0
7796,Tavarekere,2700.0,3.0,90.0,4,3333.3333333333335
7797,Teachers Colony,3000.0,4.0,240.0,4,8000.0
7798,Tejaswini Nagar,1425.0,2.0,75.0,3,5263.1578947368425
7799,Tejaswini Nagar,1550.0,3.0,59.0,3,3806.451612903226
7800,Tejaswini Nagar,1410.0,2.0,54.0,3,3829.7872340425533
7801,Tejaswini Nagar,1410.0,2.0,54.0,3,3829.7872340425533
7802,Tejaswini Nagar,720.0,1.0,28.0,1,3888.8888888888887
7803,Telecom Layout,1200.0,1.0,54.0,2,4500.0
7804,Telecom Layout,1200.0,2.0,54.0,2,4500.0
7805,Thanisandra,1296.0,2.0,80.0,2,6172.83950617284
7807,Thanisandra,2144.0,3.0,145.0,3,6763.059701492537
7809,Thanisandra,1296.0,2.0,83.0,2,6404.320987654321
7811,Thanisandra,2144.0,3.0,135.0,3,6296.641791044776
7813,Thanisandra,1093.0,2.0,70.0,2,6404.391582799634
7814,Thanisandra,1265.0,2.0,79.0,3,6245.059288537549
7815,Thanisandra,1651.0,3.0,97.38,3,5898.24348879467
7816,Thanisandra,1265.0,2.0,85.0,2,6719.367588932806
7817,Thanisandra,776.5,2.6926096474673513,48.145,1,6200.257566001288
7818,Thanisandra,1564.0,3.0,101.0,3,6457.800511508952
7820,Thanisandra,1847.0,3.0,123.0,3,6659.447753113156
7822,Thanisandra,1697.0,3.0,114.0,3,6717.737183264585
7824,Thanisandra,3500.0,5.0,160.0,6,4571.428571428572
7825,Thanisandra,1573.0,3.0,95.0,3,6039.4151303242215
7826,Thanisandra,1917.0,3.0,122.0,3,6364.110589462703
7827,Thanisandra,693.0,1.0,34.3,1,4949.494949494949
7828,Thanisandra,1098.0,2.0,68.0,2,6193.078324225865
7829,Thanisandra,760.0,1.0,50.3,1,6618.421052631579
7832,Thanisandra,2002.0,3.0,112.0,3,5594.4055944055945
7837,Thanisandra,1697.0,3.0,115.0,3,6776.664702416028
7838,Thanisandra,1380.0,1.0,62.1,1,4500.0
7839,Thanisandra,923.0,1.0,60.84,1,6591.549295774648
7841,Thanisandra,923.0,1.0,45.69,1,4950.162513542795
7845,Thanisandra,1698.0,3.0,102.0,3,6007.067137809187
7846,Thanisandra,1411.0,3.0,93.04,3,6593.905031892275
7847,Thanisandra,1996.0,3.0,135.0,3,6763.527054108216
7848,Thanisandra,1801.0,3.0,115.0,3,6385.341476957246
7849,Thanisandra,1265.0,2.0,82.0,2,6482.213438735178
7851,Thanisandra,1917.0,4.0,113.0,3,5894.627021387585
7852,Thanisandra,662.0,1.0,42.0,1,6344.410876132931
7854,Thanisandra,1948.0,3.0,130.0,3,6673.511293634497
7856,Thanisandra,1098.0,2.0,74.0,2,6739.526411657559
7858,Thanisandra,1564.0,3.0,104.0,3,6649.616368286445
7864,Thanisandra,2127.0,3.0,135.0,3,6346.967559943582
7866,Thanisandra,1276.0,2.0,75.0,2,5877.742946708464
7867,Thanisandra,693.0,1.0,34.3,1,4949.494949494949
7868,Thanisandra,2259.0,5.0,135.0,4,5976.095617529881
7869,Thanisandra,1265.0,2.0,78.0,2,6166.00790513834
7871,Thanisandra,934.0,2.0,55.0,2,5888.650963597431
7872,Thanisandra,1056.0,2.0,68.0,2,6439.393939393939
7873,Thanisandra,1595.0,3.0,110.0,3,6896.551724137931
7874,Thanisandra,1411.0,3.0,93.15,3,6601.700921332388
7875,Thanisandra,1093.0,2.0,68.1,2,6230.558096980786
7877,Thanisandra,1093.0,2.0,72.0,2,6587.374199451052
7879,Thanisandra,1698.0,3.0,107.0,3,6301.531213191991
7880,Thanisandra,1564.0,3.0,105.0,3,6713.5549872122765
7881,Thanisandra,1265.0,2.0,83.0,2,6561.264822134387
7882,Thanisandra,784.0,1.0,35.285,1,4500.6377551020405
7883,Thanisandra,965.0,2.0,56.0,2,5803.108808290155
7884,Thanisandra,1546.0,3.0,95.0,3,6144.890038809832
7885,Thanisandra,777.0,1.0,38.535,1,4959.459459459459
7886,Thanisandra,1697.0,3.0,110.0,3,6482.027106658809
7887,Thanisandra,1492.0,3.0,88.0,3,5898.123324396783
7888,Thanisandra,2072.0,3.0,122.0,3,5888.030888030888
7889,Thanisandra,1880.0,3.0,120.0,3,6382.978723404255
7890,Thanisandra,760.0,1.0,50.0,1,6578.9473684210525
7892,Thanisandra,933.0,2.0,58.0,1,6216.505894962486
7893,Thanisandra,1917.0,3.0,110.0,3,5738.132498695879
7894,Thanisandra,1996.0,4.0,123.0,3,6162.324649298597
7895,Thanisandra,1183.0,2.0,77.25,2,6530.0084530853765
7896,Thanisandra,1491.0,3.0,88.0,3,5902.079141515761
7898,Thanisandra,662.0,1.0,29.0,1,4380.664652567976
7900,Thanisandra,1564.0,3.0,100.0,3,6393.861892583121
7901,Thanisandra,662.0,1.0,45.0,1,6797.583081570997
7902,Thanisandra,1573.0,3.0,98.0,3,6230.1335028607755
7903,Thanisandra,1262.0,2.0,83.0,3,6576.862123613312
7904,Thanisandra,1056.0,2.0,65.0,2,6155.30303030303
7906,Thanisandra,1702.0,3.0,115.0,3,6756.756756756757
7907,Thanisandra,1343.0,2.0,75.0,2,5584.512285927029
7908,Thanisandra,1935.0,4.0,122.0,3,6304.909560723514
7909,Thanisandra,933.0,2.0,55.0,2,5894.962486602358
7910,Thanisandra,1183.0,2.0,77.3,2,6534.234995773458
7911,Thanisandra,662.0,1.0,38.0,1,5740.181268882176
7912,Thanisandra,1265.0,2.0,72.0,2,5691.699604743083
7913,Thanisandra,1595.0,3.0,105.0,3,6583.0721003134795
7915,Thanisandra,580.0,1.0,27.5,1,4741.379310344828
7916,Thanisandra,2087.0,4.0,139.0,3,6660.277910876856
7918,Thanisandra,1098.0,2.0,71.0,2,6466.302367941712
7919,Thanisandra,1411.0,3.0,93.25,3,6608.788093550674
7922,Thanisandra,1732.0,3.0,112.0,3,6466.512702078522
7923,Thanisandra,933.0,1.0,61.0,1,6538.049303322615
7924,Thanisandra,1702.0,3.0,107.0,3,6286.721504112808
7925,Thanisandra,747.0,1.0,34.355,1,4599.062918340026
7926,Thanisandra,2030.0,4.0,125.0,3,6157.635467980295
7928,Thanisandra,1948.0,4.0,129.0,4,6622.17659137577
7929,Thanisandra,1573.0,3.0,90.0,3,5721.551176096631
7930,Thanisandra,1056.0,2.0,70.0,2,6628.787878787879
7931,Thanisandra,1595.0,3.0,96.0,3,6018.808777429467
7934,Thanisandra,1245.0,2.0,83.05,2,6670.682730923695
7935,Thanisandra,1261.0,2.0,80.0,3,6344.171292624901
7936,Thanisandra,1884.0,4.0,117.0,3,6210.1910828025475
7937,Thanisandra,965.0,2.0,54.0,2,5595.854922279793
7938,Thanisandra,1930.0,4.0,122.0,3,6321.243523316062
7939,Thanisandra,777.0,1.0,38.46,1,4949.80694980695
7941,Thanisandra,1930.0,4.0,120.0,3,6217.616580310881
7942,Thanisandra,760.0,1.0,50.4,1,6631.578947368421
7943,Thanisandra,663.0,1.0,32.82,1,4950.226244343891
7944,Thanisandra,1801.0,3.0,115.0,3,6385.341476957246
7946,Thanisandra,3671.0,4.0,220.0,4,5992.917461182239
7948,Thanisandra,1305.0,2.0,90.0,2,6896.551724137931
7949,Thanisandra,1965.0,4.0,125.0,3,6361.323155216285
7950,Thanisandra,1573.0,3.0,100.0,3,6357.279084551812
7953,Thanisandra,1917.0,4.0,130.0,4,6781.429316640584
7955,"Thanisandra Main Road, ",2357.0,3.0,151.0,3,6406.448875689436
7956,"Thanisandra Main Road, ",2872.0,4.0,183.0,4,6371.866295264624
7957,Thanisandra main road,3144.0,3.0,455.0,3,14472.010178117049
7958,Thanisandra main road,4110.0,4.0,590.0,4,14355.231143552312
7959,Thanisandra main road,4209.0,4.0,602.0,4,14302.684723212164
7962,Thigalarapalya,1297.0,2.0,103.0,2,7941.403238242097
7963,Thigalarapalya,1418.0,2.0,95.0,2,6699.576868829337
7967,Thigalarapalya,1418.0,2.0,103.0,2,7263.7517630465445
7968,Thigalarapalya,1418.0,2.0,101.0,2,7122.708039492242
7969,Thigalarapalya,1418.0,2.0,104.0,2,7334.273624823695
7971,Thigalarapalya,3122.0,5.0,225.0,4,7206.91864189622
7973,Thigalarapalya,1418.0,2.0,103.0,2,7263.7517630465445
7974,Thigalarapalya,2072.0,4.0,159.0,3,7673.745173745174
7976,Thigalarapalya,1418.0,2.0,106.0,2,7475.317348377997
7978,Thigalarapalya,1418.0,2.0,104.0,2,7334.273624823695
7980,Thigalarapalya,1418.0,2.0,105.0,2,7404.795486600846
7981,Thigalarapalya,1418.0,2.0,104.0,2,7334.273624823695
7984,Thigalarapalya,1418.0,2.0,106.0,2,7475.317348377997
7985,Thigalarapalya,2072.0,4.0,155.0,3,7480.694980694981
7986,Thigalarapalya,1830.0,4.0,135.0,3,7377.049180327869
7987,Thigalarapalya,1418.0,2.0,105.0,2,7404.795486600846
7988,Thigalarapalya,2072.0,4.0,160.0,3,7722.007722007722
7992,Thigalarapalya,2072.0,4.0,160.0,3,7722.007722007722
7993,Thigalarapalya,2072.0,4.0,155.0,3,7480.694980694981
7995,Thigalarapalya,2072.0,4.0,153.0,3,7384.169884169884
7997,Thigalarapalya,2072.0,4.0,157.0,3,7577.220077220078
7998,Thigalarapalya,1418.0,2.0,105.0,2,7404.795486600846
7999,Thigalarapalya,3362.0,5.0,249.0,4,7406.305770374777
8003,Thigalarapalya,4190.0,4.0,325.0,4,7756.563245823389
8007,Thigalarapalya,1400.0,2.0,105.0,2,7500.0
8009,Thigalarapalya,1297.0,2.0,98.0,2,7555.898226676947
8011,Thippasandra,650.0,1.0,30.0,1,4615.384615384615
8012,Thippasandra,660.0,1.0,30.0,1,4545.454545454545
8013,Thirumenahalli,1378.0,2.0,42.33,3,3071.843251088534
8014,Thirumenahalli,1100.0,2.0,39.5,2,3590.909090909091
8015,Thirumenahalli,1161.0,2.0,36.69,2,3160.206718346253
8016,Thirumenahalli,1161.0,2.0,36.69,2,3160.206718346253
8017,Thirumenahalli,1100.0,2.0,70.0,2,6363.636363636364
8018,Thirumenahalli,1602.0,3.0,56.0,3,3495.6304619225966
8019,Thomas Town,1250.0,2.0,59.0,2,4720.0
8020,Thubarahalli,3800.0,4.0,239.0,4,6289.473684210527
8021,Thubarahalli,1200.0,2.0,78.0,2,6500.0
8022,Thubarahalli,1128.0,2.0,75.0,2,6648.936170212766
8023,Thubarahalli,1185.0,2.0,65.0,2,5485.232067510548
8024,Thubarahalli,975.0,2.0,55.0,2,5641.025641025641
8025,Thubarahalli,1330.0,2.0,75.0,2,5639.097744360903
8026,Thubarahalli,1085.0,2.0,70.0,2,6451.612903225807
8027,Thubarahalli,1216.0,2.0,80.0,2,6578.9473684210525
8028,Thubarahalli,1200.0,2.0,79.0,2,6583.333333333333
8029,Thubarahalli,1200.0,2.0,80.0,2,6666.666666666667
8030,Thubarahalli,1200.0,2.0,79.55,2,6629.166666666667
8032,Thubarahalli,2625.0,3.0,175.0,3,6666.666666666667
8033,Thubarahalli,975.0,2.0,50.0,2,5128.205128205128
8035,Thubarahalli,1584.0,3.0,101.0,3,6376.262626262626
8036,Thyagaraja Nagar,800.0,1.0,100.0,1,12500.0
8037,Thyagaraja Nagar,2000.0,4.0,145.0,5,7250.0
8038,Thyagaraja Nagar,1270.0,2.0,95.25,3,7500.0
8039,Thyagaraja Nagar,1040.0,2.0,68.0,2,6538.461538461538
8040,Tigalarpalya,1998.0,3.0,117.0,3,5855.855855855856
8041,Tindlu,1500.0,2.0,87.0,3,5800.0
8042,Tindlu,7500.0,7.0,400.0,7,5333.333333333333
8043,Tindlu,1357.0,2.0,65.0,3,4789.977892409727
8044,Tindlu,1500.0,3.0,87.0,3,5800.0
8045,Tindlu,1370.07,3.0,65.0,3,4744.283138817725
8046,Tindlu,1165.0,2.0,59.8,2,5133.0472103004295
8047,Tindlu,1050.0,2.0,55.0,2,5238.0952380952385
8048,Tindlu,1100.0,2.0,55.0,2,5000.0
8049,Tirumanahalli,1255.0,2.0,56.7,2,4517.92828685259
8050,Tirumanahalli,1260.0,2.0,55.0,2,4365.079365079365
8051,Tumkur Road,1500.0,3.0,95.0,3,6333.333333333333
8052,Tumkur Road,1779.0,3.0,112.0,3,6295.6717256885895
8053,Tumkur Road,1586.0,3.0,100.0,3,6305.170239596469
8054,Tumkur Road,1098.0,2.0,72.0,2,6557.377049180328
8055,Tumkur Road,1354.0,3.0,90.0,3,6646.971935007386
8056,Tumkur Road,1240.0,2.0,84.0,3,6774.193548387097
8057,Tumkur Road,1239.0,2.0,82.0,2,6618.240516545601
8058,Tumkur Road,1246.0,2.0,82.0,2,6581.0593900481545
8059,Tumkur Road,1500.0,3.0,100.0,3,6666.666666666667
8061,Tumkur Road,1416.0,3.0,94.0,3,6638.418079096045
8062,Tumkur Road,1027.0,2.0,60.0,2,5842.259006815969
8063,Tumkur Road,1027.0,2.0,68.62,2,6681.596884128529
8064,Tumkur Road,1459.0,2.0,95.0,3,6511.3091158327625
8065,Tumkur Road,992.0,2.0,60.0,2,6048.387096774193
8066,Tumkur Road,1066.0,2.0,52.5,2,4924.953095684803
8067,Tumkur Road,1240.0,2.0,79.0,3,6370.967741935484
8068,Tumkur Road,1441.0,2.0,95.0,3,6592.64399722415
8069,Tumkur Road,1240.0,2.0,83.0,3,6693.548387096775
8070,Tumkur Road,1027.0,2.0,67.0,2,6523.855890944498
8072,Tumkur Road,1354.0,3.0,85.86,3,6341.211225997045
8073,Tunganagara,1936.0,2.0,54.21,3,2800.103305785124
8074,Tunganagara,1270.0,2.0,35.56,3,2800.0
8075,Udaya Nagar,1000.0,1.0,75.0,2,7500.0
8076,Udayapur Village,1630.0,3.0,68.29,3,4189.57055214724
8077,Udayapur Village,1440.0,2.0,60.33,3,4189.583333333333
8078,Udayapur Village,1440.0,2.0,63.93,3,4439.583333333333
8079,Ullal Uppanagar,2400.0,5.0,75.0,6,3125.0
8080,Ulsoor,2135.0,3.0,215.0,3,10070.257611241217
8081,Ulsoor,1275.0,2.0,120.0,2,9411.764705882353
8082,Ulsoor,1020.0,3.0,110.0,3,10784.313725490196
8083,Ulsoor,1200.0,2.0,60.0,2,5000.0
8084,Ulsoor,1180.0,2.0,100.0,2,8474.57627118644
8085,Ulsoor,1340.0,3.0,90.0,3,6716.417910447762
8086,Ulsoor,1500.0,2.0,125.0,3,8333.333333333334
8087,Ulsoor,2000.0,3.0,185.0,3,9250.0
8088,Ulsoor,1255.0,2.0,120.0,2,9561.752988047809
8089,Ulsoor,1685.0,4.0,185.0,3,10979.228486646884
8091,Ulsoor,2135.0,3.0,170.0,3,7962.529274004683
8092,Ulsoor,1160.0,2.0,130.0,2,11206.896551724138
8093,Upadhyaya Layout,1300.0,2.0,67.0,3,5153.846153846154
8094,Upkar Layout,1050.0,1.0,70.0,1,6666.666666666667
8095,Uttarahalli,1440.0,2.0,62.0,3,4305.555555555556
8096,Uttarahalli,1143.0,2.0,45.0,2,3937.0078740157483
8097,Uttarahalli,1020.0,2.0,45.0,2,4411.764705882353
8098,Uttarahalli,1286.0,2.0,63.0,2,4898.9113530326595
8099,Uttarahalli,1101.0,2.0,45.0,2,4087.193460490463
8100,Uttarahalli,1345.0,2.0,67.0,2,4981.412639405205
8103,Uttarahalli,1175.0,2.0,47.0,2,4000.0
8104,Uttarahalli,1390.0,2.0,62.55,3,4500.0
8105,Uttarahalli,1330.0,2.0,56.0,3,4210.526315789473
8106,Uttarahalli,1008.0,2.0,45.0,2,4464.285714285715
8107,Uttarahalli,1390.0,2.0,60.47,3,4350.359712230216
8108,Uttarahalli,1617.0,3.0,66.68,3,4123.685837971553
8109,Uttarahalli,1150.0,2.0,49.0,2,4260.869565217391
8110,Uttarahalli,1330.0,2.0,56.0,3,4210.526315789473
8111,Uttarahalli,1200.0,2.0,44.0,2,3666.6666666666665
8114,Uttarahalli,882.0,2.0,30.0,2,3401.360544217687
8115,Uttarahalli,993.0,2.0,39.71,2,3998.9929506545823
8116,Uttarahalli,1045.0,2.0,45.0,2,4306.2200956937795
8117,Uttarahalli,850.0,2.0,37.93,2,4462.35294117647
8119,Uttarahalli,3600.0,6.0,120.0,6,3333.3333333333335
8120,Uttarahalli,1788.0,3.0,98.34,3,5500.0
8121,Uttarahalli,1345.0,2.0,57.0,3,4237.918215613383
8122,Uttarahalli,1089.0,2.0,43.55,2,3999.0817263544536
8124,Uttarahalli,1279.0,2.0,48.0,2,3752.9319781078966
8126,Uttarahalli,1425.0,2.0,64.0,3,4491.228070175439
8127,Uttarahalli,1155.0,2.0,40.42,2,3499.5670995670994
8128,Uttarahalli,1050.0,2.0,42.0,2,4000.0
8129,Uttarahalli,1300.0,2.0,55.0,3,4230.7692307692305
8130,Uttarahalli,1250.0,2.0,55.0,3,4400.0
8131,Uttarahalli,1700.0,3.0,88.0,3,5176.470588235294
8132,Uttarahalli,1200.0,3.0,50.0,3,4166.666666666667
8133,Uttarahalli,1085.0,2.0,43.0,2,3963.1336405529955
8135,Uttarahalli,1175.0,2.0,47.0,2,4000.0
8136,Uttarahalli,1689.28,3.0,91.2,3,5398.74976321273
8137,Uttarahalli,1175.0,2.0,47.0,2,4000.0
8138,Uttarahalli,1137.0,2.0,63.0,2,5540.8970976253295
8139,Uttarahalli,1215.0,2.0,52.85,3,4349.794238683127
8141,Uttarahalli,1325.0,2.0,53.0,2,4000.0
8142,Uttarahalli,1300.0,2.0,60.0,3,4615.384615384615
8143,Uttarahalli,850.0,2.0,35.0,2,4117.64705882353
8144,Uttarahalli,1627.86,3.0,88.0,3,5405.87028368533
8146,Uttarahalli,1360.0,2.0,61.2,3,4500.0
8147,Uttarahalli,661.0,1.0,36.0,1,5446.293494704993
8148,Uttarahalli,1134.0,2.0,45.36,2,4000.0
8150,Uttarahalli,1320.0,2.0,55.44,3,4200.0
8151,Uttarahalli,1390.0,2.0,61.16,3,4400.0
8152,Uttarahalli,1090.0,2.0,45.0,2,4128.440366972477
8153,Uttarahalli,1050.0,2.0,42.0,2,4000.0
8154,Uttarahalli,1123.0,2.0,48.0,2,4274.2653606411395
8155,Uttarahalli,1329.0,2.0,56.0,3,4213.694507148231
8156,Uttarahalli,938.0,2.0,35.0,2,3731.3432835820895
8159,Uttarahalli,1100.0,1.0,45.0,2,4090.909090909091
8160,Uttarahalli,1125.0,2.0,47.0,2,4177.777777777777
8162,Uttarahalli,1685.0,3.0,85.0,3,5044.510385756676
8163,Uttarahalli,1390.0,2.0,62.55,3,4500.0
8165,Uttarahalli,1180.0,2.0,41.3,2,3499.9999999999995
8166,Uttarahalli,1380.0,2.0,42.0,2,3043.478260869565
8167,Uttarahalli,1737.0,2.0,95.0,3,5469.199769717904
8169,Uttarahalli,1160.0,2.0,45.0,2,3879.310344827586
8170,Uttarahalli,1280.0,2.0,60.0,3,4687.5
8172,Uttarahalli,1190.0,2.0,53.55,2,4500.0
8173,Uttarahalli,1330.0,2.0,57.0,3,4285.714285714285
8174,Uttarahalli,1560.0,3.0,74.0,3,4743.589743589743
8176,Uttarahalli,1125.0,2.0,48.0,2,4266.666666666667
8177,Uttarahalli,1320.0,2.0,55.44,3,4200.0
8179,Uttarahalli,1160.0,2.0,40.6,2,3500.0
8181,Uttarahalli,1065.0,2.0,42.59,2,3999.06103286385
8182,Uttarahalli,1075.0,2.0,46.76,2,4349.767441860465
8183,Uttarahalli,1155.0,2.0,40.6,2,3515.151515151515
8186,Uttarahalli,1215.0,2.0,52.85,3,4349.794238683127
8188,Uttarahalli,1180.0,2.0,41.3,2,3499.9999999999995
8191,Uttarahalli,1002.0,2.0,40.08,2,4000.0
8192,Uttarahalli,1002.0,2.0,40.08,2,4000.0
8193,Uttarahalli,1075.0,2.0,40.0,2,3720.9302325581393
8195,Uttarahalli,1155.0,2.0,40.43,2,3500.4329004329006
8197,Uttarahalli,1025.0,2.0,35.88,2,3500.4878048780492
8198,Uttarahalli,1125.0,2.0,47.65,2,4235.555555555556
8199,Uttarahalli,1300.0,2.0,55.0,2,4230.7692307692305
8200,Uttarahalli,1025.0,2.0,35.88,2,3500.4878048780492
8201,Uttarahalli,980.0,2.0,45.0,2,4591.836734693878
8202,Uttarahalli,1125.0,2.0,47.0,2,4177.777777777777
8207,Uttarahalli,1175.0,2.0,47.0,2,4000.0
8210,Uttarahalli,1525.0,2.0,62.82,3,4119.3442622950815
8211,Uttarahalli,1265.0,2.0,65.0,3,5138.339920948617
8214,Uttarahalli,1213.0,2.0,48.0,2,3957.131079967024
8216,Uttarahalli,900.0,2.0,35.0,2,3888.8888888888887
8217,Uttarahalli,1065.0,2.0,42.6,2,4000.0
8220,Uttarahalli,1125.0,2.0,47.0,2,4177.777777777777
8221,Uttarahalli,1270.0,2.0,55.25,3,4350.393700787402
8222,Uttarahalli,1270.0,2.0,55.25,3,4350.393700787402
8223,Uttarahalli,1107.0,2.0,45.0,2,4065.040650406504
8224,Uttarahalli,1200.0,2.0,55.0,2,4583.333333333333
8226,Uttarahalli,1460.0,3.0,76.0,3,5205.479452054795
8227,Uttarahalli,1500.0,3.0,68.0,3,4533.333333333333
8228,Uttarahalli,1120.0,2.0,50.0,2,4464.285714285715
8229,Uttarahalli,1150.0,2.0,46.0,2,4000.0
8230,Uttarahalli,1330.0,2.0,58.0,3,4360.902255639097
8232,Uttarahalli,1050.0,2.0,42.0,2,4000.0
8233,Uttarahalli,1125.0,2.0,48.0,2,4266.666666666667
8235,Uttarahalli,1345.0,2.0,57.0,3,4237.918215613383
8236,Uttarahalli,1345.0,2.0,57.0,3,4237.918215613383
8238,Uttarahalli,1000.0,2.0,52.0,2,5200.0
8239,Uttarahalli,1037.0,2.0,36.0,2,3471.552555448409
8241,Uttarahalli,1000.0,2.0,39.5,2,3950.0
8242,Uttarahalli,1125.0,1.0,45.0,2,4000.0
8244,Uttarahalli,1160.0,2.0,40.58,2,3498.2758620689656
8245,Uttarahalli,1123.0,2.0,60.0,2,5342.831700801425
8247,Uttarahalli,1000.0,2.0,35.0,2,3500.0
8248,Uttarahalli,1330.0,2.0,57.0,3,4285.714285714285
8249,Uttarahalli,1125.0,2.0,47.0,2,4177.777777777777
8250,Uttarahalli,1165.0,1.0,42.09,2,3612.8755364806866
8251,Uttarahalli,1260.0,2.0,55.0,2,4365.079365079365
8252,Uttarahalli,1284.0,2.0,53.36,2,4155.763239875389
8253,Uttarahalli,1150.0,2.0,45.99,2,3999.1304347826085
